Start100Longitude,Start100Latitude,End100Longitude,End100Latitude,weight100
114.2025454,30.62558737,114.2080307,30.62316743,126
114.2080307,30.62316743,114.2025454,30.62558737,125
114.2042482,30.62200871,114.198754,30.62442366,109
114.198754,30.62442366,114.2042482,30.62200871,107
